Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Anger	Disgust	Fear	Guilt	Joy	Sadness	Shame
1034	Joy	I felt ... when my favourite character finally got the love interest he wanted.	Y	Vi	Dom	Fl	Shepherds Bush	GBR	90	1/9/2019 22:32:09	0	0	0	0	5	0	0
575	Anger	I felt … when someone broke something I owned intentionally.	Y	Mi	Fm	Ml	Bradford	GBR	76	1/3/2019 13:32:29	5	0	0	0	0	0	0
857	Fear	I felt … that I would not score that good in my last exam because of what my family will say.	W	I	Dom	Ml	Johnstone	GBR	78	1/13/2019 17:25:59	0	0	4	0	0	0	1
781	Disgust	I feel … when people don't close their mouths when eating and talk with their mouths full.	D	Mi	Fm	Fl	Accrington	GBR	126	1/7/2019 20:49:34	0	5	0	0	0	0	0
836	Fear	I felt … when my grandmother didn't answer the door when I visited. I was … that she was ill or had had a fall.	M	I	Fm	Fl	Workington	GBR	58	1/7/2019 10:56:41	0	0	5	0	0	0	0
1126	Shame	I felt ... when I saw a man known as Wooley yesterday and as I knew that there is a Wooley spotters social media page, I did not make it known to him.	D	N	Fm	Ml	Ipswich	GBR	107	1/2/2019 12:02:49	0	1	0	2	1	0	1
966	Guilt	I felt ... when I left my mother dealing with my father's illness.	D	I	Dom	Fl	nan	GBR	105	1/20/2019 22:22:25	0	0	0	4	0	0	1
457	Anger	I felt … when my step dad kicked my dog. The dog wasn’t even in his way - he’d already moved, and he just launched himself at the dog kicking him. I was … because I hate anyone that hurts animals.	W	Vi	Dom	Fl	Crewe	GBR	89	1/2/2019 04:03:51	5	0	0	0	0	0	0
1149	Shame	I felt ... when I remember an embarrassing social faux pas from my teenage years.	Y	N	Fm	Ml	Bradford	GBR	76	1/8/2019 09:21:55	0	1	0	0	0	0	4
1057	Sadness	I felt ... at a nearby footpath level crossing over a railway line that the remains of a fox was present - and had likely been hit by a train.	W	Mi	Fm	Ml	Stowmarket	GBR	107	1/1/2019 22:36:29	0	3	0	0	0	2	0
661	Anger	I felt … when my co-worker said they had completed a task which I later found they had not.	D	Mi	H	Fl	Cardiff	GBR	93	1/6/2019 08:54:17	4	1	0	0	0	0	0
909	Guilt	I felt … when I had not done a job for a friend that I had promised to do.	D	N	H	Ml	Prescot	GBR	63	1/3/2019 12:18:04	0	0	0	5	0	0	0
732	Disgust	I felt … when I recently heard of a man that had a dog and was encouraging it to fight with other dogs that they met in the street.	D	I	Fm	Ml	Ipswich	GBR	107	1/1/2019 02:09:11	4	1	0	0	0	0	0
695	Anger	I felt … when someone hit my husbands brand new car while it was parked in the police station but no one saw or knew anything about it.	Y	Mi	Dom	Fl	Troon	GBR	55	1/7/2019 19:03:31	5	0	0	0	0	0	0
937	Guilt	I felt ... when competing in a competition and I took the winning spot just seconds before the contest was over. The person that was bumped down to second was a child and they were very upset at losing. I hadn’t intentionally overtaken them and felt really ... about making them sad.	M	Mi	H	Fl	Crewe	GBR	89	1/13/2019 16:58:05	0	0	0	5	0	0	0
710	Anger	I felt … when my ex husband was hateful towards our children.	M	Vi	Dom	Fl	Cheltenham	GBR	58	1/20/2019 15:01:28	5	0	0	0	0	0	0
911	Guilt	I felt … when I crashed my grandfather's car.	Y	Vi	Sh	Ml	London	GBR	102	1/4/2019 07:00:56	0	0	0	4	0	0	1
875	Fear	I felt … while hanging onto the side rope of a raft in a white water rapid with a rock coming up very quickly with my name on it.	Y	I	Fm	Fl	Shepherds Bush	GBR	90	1/9/2019 22:27:36	0	0	5	0	0	0	0
847	Fear	I felt … when standing on the river bank at Cantley Christmas Eve, about to take a photo, the fear of falling in.	W	I	Fm	Ml	Great Yarmouth	GBR	107	1/8/2019 20:38:47	0	0	5	0	0	0	0
1065	Sadness	I felt ... when my pet died.	Y	I	Dom	Ml	London	GBR	102	1/4/2019 06:58:31	0	0	0	0	0	5	0
1156	Shame	I remember being ... when as a young teenager I phoned a girl I liked to ask her out to our school's football match.  She turned me down flat. The sense of ... came when I saw this girl later in the week.	Y	I	H	Ml	Torquay	GBR	101	1/12/2019 23:23:45	0	0	0	0	0	2	3
856	Fear	I was once … when on my first flight abroad I experienced a spell of air turbulence.	Y	Mi	Fm	Ml	Torquay	GBR	101	1/12/2019 22:34:38	0	0	5	0	0	0	0
743	Disgust	I felt … when I saw someone saying something intentionally unkind to someone else.	Y	Mi	Fm	Ml	Bradford	GBR	76	1/3/2019 13:33:21	4	1	0	0	0	0	0
905	Guilt	I feel… because I lied to my partner.	Y	I	Dom	Ml	nan	GBR	88	1/2/2019 08:46:13	0	0	0	3	0	0	2
846	Fear	I felt … when I applied for low-paid job at a place where lots of people knew me as a 'professional'. I felt … because people would know that I had 'failed' at what I had been trying to achieve for the last few years.	M	I	Dom	Fl	Wallasey	GBR	117	1/8/2019 16:27:15	0	0	0	0	0	0	5
760	Disgust	I felt … when watching a television documentary about a child killer.	M	Mi	Fm	Ml	Bristol	GBR	69	1/8/2019 11:28:43	1	4	0	0	0	0	0
699	Anger	I felt … when politicians overruled the local will of the people on a planning issue.	W	N	Fm	Ml	nan	GBR	88	1/8/2019 08:21:58	4	1	0	0	0	0	0
1133	Shame	I felt ... when my girlfriend slapped me.	W	I	Sh	Ml	London	GBR	102	1/4/2019 06:59:36	4	0	1	0	0	0	0
861	Fear	I felt … when I thought I had lost my purse in town.	W	Mi	H	Fl	Workington	GBR	58	1/7/2019 10:34:44	2	0	2	0	0	1	0
1165	Shame	I felt ... when I was in a hurry and passed by a charity worker asking for donations.	Y	N	Fm	Ml	Bradford	GBR	76	1/7/2019 14:15:45	0	0	0	4	0	0	1
983	Joy	I felt ... because my daughter was handpicked to travel abroad to prepare an advertising campaign for a well known charity.	W	I	Dom	Fl	Ely	GBR	62	1/1/2019 20:11:10	0	0	0	0	5	0	0
1022	Joy	I feel ... when I spend time with my partner, he makes me laugh and makes me forget about my problems when we're together. Spending time with family too fills me with ..., especially my mum.	D	I	Sh	Fl	Walsall	GBR	108	1/14/2019 08:02:21	0	0	0	0	5	0	0
902	Guilt	I felt … because my dog was playing ball of the lead with another younger dog, and suddenly for seemingly no reason mine decided to bare his teeth at the other dog and have a go. I felt like a bad dog owner.	D	Vi	Sh	Fl	Ely	GBR	62	1/1/2019 20:09:23	0	0	1	1	0	0	3
1033	Joy	I felt ... when my daughter told me she has a prestigious job lined up.	D	Mi	Dom	Fl	Ely	GBR	62	1/9/2019 11:00:13	0	0	0	0	5	0	0
963	Guilt	I felt ... when I ate a large amount of cake.	W	Mi	Sh	Ml	Rhuddlan	GBR	95	1/20/2019 17:22:07	0	0	0	4	0	0	1
1019	Joy	I felt ... when one of my very shy foster cats came and sat beside me for a cuddle and purred contentedly.	D	Vi	Sh	Fl	Bedford	GBR	97	1/13/2019 13:22:09	0	0	0	0	5	0	0
1170	Shame	I felt ... when I pretended to be less able bodied than I am so I could get a seat on a busy train.	Y	Mi	H	Fl	Bedford	GBR	97	1/7/2019 20:26:55	0	0	0	2	0	0	3
863	Fear	I felt … when I saw a gigantic spider in the bath.	W	Mi	Sh	Fl	Bridgwater	GBR	86	1/7/2019 16:20:36	0	1	4	0	0	0	0
773	Disgust	I felt … because I felt that I was not given enough credit for the quality of the work that I had done because the managers were only interested in the quantity of the work submitted and did not take into account the difficulty or the depth that was required to complete what I had done.	Y	Mi	Dom	Ml	Southampton	GBR	94	1/15/2019 03:06:20	4	0	0	0	0	1	0
682	Anger	I felt … when I saw dog dirt left on a public footpath probably because the owner couldn't pick it up.	D	Mi	Fm	Ml	Norwich	GBR	107	1/9/2019 21:06:54	1	4	0	0	0	0	0
1039	Joy	I felt ... when I completed my first half marathon.	Y	Vi	Dom	Fl	Cheltenham	GBR	58	1/20/2019 14:59:35	0	0	0	0	5	0	0
1093	Sadness	I felt ... that a friend's pet rabbit had to be put to sleep, although he was a fine age and had always been wonderfully cared for.	W	N	Fm	Ml	Norwich	GBR	68	1/7/2019 10:02:59	0	0	0	0	0	5	0
1084	Sadness	I felt ... when my boyfriend of several years broke up with me.	Y	Vi	Dom	Fl	Ely	GBR	62	1/9/2019 11:01:30	0	0	0	0	0	5	0
723	Anger	I felt … because I got cut up by another car when driving.	M	N	H	Ml	nan	GBR	88	1/21/2019 16:04:24	5	0	0	0	0	0	0
906	Guilt	I feel … because I have forgotten to renew my library books and those of my elderly neighbour and was worried that she would get a fine.	D	Mi	Sh	Fl	Carlisle	GBR	81	1/2/2019 13:50:31	0	0	1	4	0	0	0
923	Guilt	I feel ... because I look back on my younger school days and I wasn't very nice to some people.  Even now it still bothers me that I could have been like that when I wouldn't dream of being horrible to someone as an adult.	Y	I	Dom	Fl	Bedford	GBR	97	1/7/2019 20:14:00	0	0	0	3	0	0	2
976	Joy	I felt ... when I was very pleased when a dad gave me a bike.	Y	Vi	Dom	Ml	London	GBR	54	12/31/2018 21:11:08	0	0	0	0	5	0	0
1115	Sadness	The last time I felt really ... was the day I heard that Stan Lee (creator of Marvel) died as I have always been a big fan of his.	M	Mi	Sh	Ml	Eastbourne	GBR	103	1/21/2019 06:50:27	0	0	0	0	0	5	0
907	Guilt	I felt … because I didn't really want my eldest son to come over for Christmas when I should have left old feelings aside.	D	I	H	Fl	Bedford	GBR	97	1/2/2019 15:06:04	0	0	0	4	0	1	0
898	Guilt	I felt … when I took full credit for a money saving initiative at work that was actually a concept that originated with a co-worker.	M	Mi	Dom	Ml	Norwich	GBR	68	1/1/2019 10:16:56	0	0	0	4	0	0	1
742	Disgust	I felt … when my brother farted when I was eating.	D	Vi	Sh	Ml	Prescot	GBR	63	1/3/2019 12:14:32	0	5	0	0	0	0	0
812	Fear	I felt a lot of … that my mother wouldn't know that I was smoking with my friends.	Y	Vi	Dom	Ml	London	GBR	54	12/31/2018 21:16:18	0	1	1	3	0	0	0
777	Disgust	I felt … when I watched a documentary on Vegan militants and the footage they had shown on pig and chicken farms made me feel awful for the animals.	D	I	H	Fl	Oxford	GBR	92	1/7/2019 16:27:55	1	2	0	1	0	1	0
975	Joy	I felt ... when I won £210 on a slot machine, so I could buy myself some emeralds.	Y	I	Sh	Fl	Shepherds Bush	GBR	90	12/31/2018 18:12:52	0	0	0	0	5	0	0
550	Anger	I felt … when I found out that my son was being bullied after he started Secondary school and I stayed … until something was done about it. I was so … about it that I was close to hitting the person involved as well as their Father but managed to restrain myself.	Y	Vi	Dom	Ml	Eastbourne	GBR	103	1/3/2019 07:03:00	5	0	0	0	0	0	0
754	Disgust	I felt … when I walked my kids to school after the Christmas holidays and the walkway was full of dog poop.	D	Mi	H	Fl	Troon	GBR	55	1/7/2019 19:04:45	1	4	0	0	0	0	0
1127	Shame	I felt ... because I forgot someone’s name when they came to visit.	D	N	Fm	Ml	nan	GBR	88	1/2/2019 12:32:49	0	0	0	3	0	0	2
1085	Sadness	I felt ... when I walked past a homeless person sleeping on the streets of London.	D	Mi	Fm	Fl	Shepherds Bush	GBR	90	1/9/2019 22:33:23	0	0	0	1	0	4	0
706	Anger	I felt … when I watched elected MPs being harassed by protestors.	D	I	Sh	Fl	Balham	GBR	113	1/9/2019 22:12:02	3	2	0	0	0	0	0
998	Joy	I felt ... when my favourite football team won the cup final.	M	Vi	Sh	Ml	Bristol	GBR	69	1/8/2019 11:30:57	0	0	0	0	5	0	0
1101	Sadness	I felt ... when I had to return home after a particularly good break away.	M	Mi	Dom	Ml	Prescot	GBR	63	1/8/2019 12:36:06	0	0	0	0	0	5	0
1038	Joy	I felt ... when I was in an amateur dramatics and got a singing part in a musical called Kiss Me Kate and got to sing a big number called To Darn Hot. The show ran for a week and I was able to perform this to hundreds of people each night.	Y	I	Dom	Ml	Torquay	GBR	101	1/12/2019 23:07:17	0	0	0	0	5	0	0
822	Fear	I felt … when I took my cat to the vet because I thought she was going to die.	W	Vi	Sh	Fl	Bedford	GBR	97	1/2/2019 15:05:03	0	0	4	0	0	1	0
701	Anger	I felt … when a man allowed his dog to try and bite mine and thought it was funny.	M	Vi	Dom	Ml	Prescot	GBR	63	1/8/2019 12:16:35	4	0	0	1	0	0	0
994	Joy	I felt ... because I had hit my goal for the day.	D	N	Fm	Fl	Leven	GBR	99	1/5/2019 11:19:08	0	0	0	0	5	0	0
1070	Sadness	I felt ... when I saw a homeless cat on the street.	D	Mi	H	Ml	Bristol	GBR	69	1/9/2019 08:11:36	0	0	0	0	0	5	0
820	Fear	I felt … when my youngest son went into hospital for another set of tests and I was scared that it would be something life threatening.	D	Vi	Dom	Fl	Carlisle	GBR	81	1/2/2019 13:51:18	0	0	5	0	0	0	0
1069	Sadness	I felt ... because my dog was very ill and had to be put to sleep.	Y	Vi	Dom	Fl	Accrington	GBR	126	1/8/2019 15:58:31	0	0	0	0	0	5	0
924	Guilt	I feel ... because I didn't spend as much time as I should with my ill brother before he died.	M	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:44:21	0	0	0	5	0	0	0
893	Guilt	I felt … when I let my dog out in the garden one and then forgot and went to bed in the morning the poor thing was crying outside the door.	Y	I	Dom	Fl	Bridgwater	GBR	86	12/31/2018 17:11:33	0	0	0	4	0	0	1
1005	Joy	I felt ... when I was given a very special spinning wheel as a surprise on my birthday from all my family.	Y	I	Dom	Fl	Accrington	GBR	126	1/7/2019 20:43:27	0	0	0	0	5	0	0
802	Disgust	I felt … when I had to plunge the toilet as it had gotten clogged.	D	Mi	H	Fl	Leven	GBR	99	1/21/2019 14:29:50	0	5	0	0	0	0	0
970	Guilt	I felt ... when I inadvertently failed to pay the 5p charge for a carrier bag when using the self service checkout machine at my local supermarket.	Y	I	Fm	Ml	Norwich	GBR	68	1/21/2019 16:53:38	0	0	0	5	0	0	0
880	Fear	I felt … when I was abseiling down a cliff-face.	Y	Vi	H	Ml	Ipswich	GBR	91	1/20/2019 19:24:41	0	0	5	0	0	0	0
953	Guilt	I felt ... when I overindulged.	W	N	Sh	Ml	nan	GBR	88	1/8/2019 08:25:27	0	1	0	3	0	0	1
1114	Sadness	I felt ... when I saw how migrants die crossing the Mediterranean sea.	D	Vi	Dom	Fl	nan	GBR	105	1/20/2019 22:25:20	0	2	0	0	0	3	0
1037	Joy	I felt ... when my daughter was born.	M	Vi	Dom	Ml	Liverpool	GBR	110	1/11/2019 07:59:01	0	0	0	0	5	0	0
697	Anger	I felt … when the neighbours’ son smashed my window with his football, and I was made to pay the damage by my landlord while the son continued to throw and kick his ball at my window.	Y	Vi	Dom	Fl	Crewe	GBR	89	1/7/2019 20:13:12	5	0	0	0	0	0	0
824	Fear	I felt … when I was zip lining in Costa Rica. I was up really really high and I looked down on the middle of a line this gave me … that I was going to fall and ultimately die.	Y	I	Fm	Fl	Birmingham	GBR	121	1/2/2019 18:30:42	0	0	5	0	0	0	0
731	Disgust	I feel … when I have been let down by people that I thought were friends.	W	Mi	Dom	Fl	Workington	GBR	58	12/31/2018 22:17:43	2	0	0	0	0	3	0
988	Joy	I felt ... when I saw my eldest son home from university after three months away.	W	Mi	Sh	Fl	Carlisle	GBR	81	1/2/2019 13:47:19	0	0	0	0	5	0	0
1136	Shame	I felt ... as a teenager, I belonged to St John's Ambulance (a First Aid charity) and while walking with my Grandparents, I saw someone collapsed but, as there was a crowd around them, I didn't want to go and see if I could help so I just carried on walking, despite my Grandparents telling me otherwise. I later felt ... that I hadn't at least offered to help ad it still ... me to this day.	Y	Mi	H	Ml	Eastbourne	GBR	103	1/6/2019 07:05:22	0	0	0	4	0	0	1
1054	Sadness	I felt ... when my mother died. I sat with her as she took her last breath and have never felt pain and ... like it.	Y	Vi	Dom	Fl	Troon	GBR	55	1/1/2019 11:46:20	0	0	0	0	0	5	0
750	Disgust	I felt … when watching the racist behaviour of some football fans outside a railway station.	Y	I	Sh	Ml	Norwich	GBR	68	1/7/2019 09:44:03	1	4	0	0	0	0	0
1103	Sadness	I felt ... when I saw a group of homeless people and it was cold outside.	W	I	H	Ml	Bristol	GBR	69	1/9/2019 10:29:49	0	0	0	1	0	4	0
1148	Shame	I felt ... because other people knew that I hadn't been seeing my ill brother as often as I could have been doing.	M	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:47:08	0	0	0	2	0	0	3
1008	Joy	I felt ... when an online order was delivered and the item was better than expected	W	Mi	Dom	Ml	Prescot	GBR	63	1/8/2019 12:30:41	0	0	0	0	5	0	0
1075	Sadness	I felt ... when I didn't hear from an old friend that I messaged to wish a Happy Christmas.	W	Mi	Sh	Fl	Oxford	GBR	92	1/7/2019 16:24:32	1	0	0	0	0	4	0
1108	Sadness	I felt ... that my partner's Grandma misses having the company of a cat, and won't consider getting one for fears of what might happen to it after she is gone.	M	Mi	Dom	Ml	Norwich	GBR	68	1/15/2019 17:03:51	0	0	0	0	0	5	0
948	Guilt	I felt ... when I lied to my friend and said I was going out but I wasn’t.	Y	Mi	Fm	Fl	Troon	GBR	55	1/7/2019 19:10:01	0	0	0	4	0	0	1
1086	Sadness	I felt ... when my dog died. He was ill for a while. Still miss him.	Y	Vi	Dom	Fl	Leven	GBR	99	1/10/2019 14:27:49	0	0	0	0	0	5	0
1032	Joy	I felt ... after attending the Walt Strony organ concert last Saturday and hearing all the dramatic music.	D	Mi	Sh	Ml	Great Yarmouth	GBR	107	1/8/2019 20:30:42	0	0	0	0	5	0	0
979	Joy	I felt ... when I received an amazon voucher for a Christmas present - not only was it larger than I had reason to expect, but I now have enough in my gift card balance to buy a fitness tracker.	D	Vi	H	Ml	Norwich	GBR	68	1/1/2019 10:22:08	0	0	0	0	5	0	0
491	Anger	I feel … when I see politicians grinning at food bank photo opportunities before swanning off in their warm cars to a heated house with a full kitchen of food.	D	Vi	Dom	Fl	Carlisle	GBR	81	1/2/2019 13:52:36	4	1	0	0	0	0	0
1009	Joy	I felt ... when my current boyfriend asked me to be exclusive with him. I really liked him and was glad he felt the same way and wanted things to go in the same direction.	W	Mi	Dom	Fl	Wallasey	GBR	117	1/8/2019 16:30:36	0	0	0	0	5	0	0
894	Guilt	I feel … because I didn't help my son as much as I could have.	W	Mi	Sh	Fl	Manchester	GBR	83	12/31/2018 17:47:40	0	0	0	5	0	0	0
688	Anger	I felt … when as a young hairdresser I was closing up the shop.  My boss came in and was annoyed and angry that I had let my girlfriend into the shop while I was closing up.  We had an altercation over the incident.	Y	Vi	Dom	Ml	Torquay	GBR	101	1/12/2019 22:19:00	2	0	2	0	0	0	1
779	Disgust	I felt … when my son showed me his ingrown toenail.	D	Vi	H	Fl	Bedford	GBR	97	1/7/2019 20:07:09	0	4	0	0	0	0	1
247	Anger	I felt … when my father in law asked me if I was ready to accept my daughter back home when she failed to find work in London as a dancer.	D	Vi	Dom	Fl	Troon	GBR	55	1/1/2019 11:41:03	0	0	0	0	1	3	1
1098	Sadness	I felt ... when I discovered I have a health problem that although not too serious will limit my life a little and signifies I am getting old.	W	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:56:18	0	0	1	0	0	4	0
939	Guilt	I felt ... when our cats was mauled because the night before we found her I had passed her in the garden she lay in and the ... of that still bothers me, was she alive? Even the fact she was out in the cold all night.	W	Vi	Dom	Fl	Walsall	GBR	108	1/14/2019 10:29:02	1	0	0	3	0	1	0
1113	Sadness	I felt ... because I missed seeing my son when he couldn't visit as he wasn't feeling well.	D	Mi	Dom	Fl	Stockton-on-tees	GBR	62	1/20/2019 22:17:06	0	0	0	1	0	4	0
761	Disgust	I felt … when I heard that people who have homes were imitating the homeless by begging on the streets and earning up to £300 per day.	D	Vi	Sh	Ml	Prescot	GBR	63	1/8/2019 12:18:18	3	2	0	0	0	0	0
68	Anger	I felt … when a guy kept whatsupping me when I told him I was busy.	M	Mi	H	Fl	Shepherds Bush	GBR	90	12/31/2018 18:08:15	5	0	0	0	0	0	0
982	Joy	I felt ... when I had a fab new years night out with my family and friends.	D	I	Sh	Ml	Wheathampstead	GBR	72	1/1/2019 17:27:23	0	0	0	0	5	0	0
1134	Shame	I felt ... when my dad had his little toe cut off because of diabetes and I recognised that if I didn't change my lifestyle that could be me and that I was ... of who I was.	Y	Mi	Dom	Fl	Leven	GBR	99	1/5/2019 11:21:11	0	0	4	0	0	1	0
1044	Joy	I felt ... when I saw a couple of newborn goats.	D	Vi	Sh	Fl	nan	GBR	105	1/20/2019 22:24:02	0	0	0	0	5	0	0
931	Guilt	I felt ... when I participated in gossip at work.	D	N	Fm	Ml	nan	IRL	67	1/11/2019 02:10:30	0	1	0	3	0	0	1
1058	Sadness	I was ... when I found out a close family friend passed away. It was out of the blue so we didn’t know it was going to happen, so it was very sad.	W	Vi	Dom	Fl	Crewe	GBR	89	1/2/2019 04:09:41	0	0	0	0	0	5	0
927	Guilt	I felt ... because I ate the last bit of trifle and denied it when someone didn't have any.	D	N	Fm	Ml	Prescot	GBR	63	1/8/2019 12:26:53	0	0	0	3	0	0	2
928	Guilt	I felt ... when I took some cute little miniature tiles from a display in a shop.	Y	Vi	Dom	Fl	Ely	GBR	62	1/9/2019 10:56:19	0	0	0	5	0	0	0
514	Anger	I felt … because I was stupid enough to forget to take the notes dispensed from the cash point when I made a withdrawal for £50 and when I realised and went back someone else had taken it.	D	I	Sh	Ml	Hull	GBR	61	1/3/2019 03:31:19	4	1	0	0	0	0	0
1011	Joy	The most ... I have experienced was over 10 years ago now at the birth of our daughter. We already had a son and we both were hoping for a daughter but we decided to not know the sex of the child until the birth so we were both overjoyed, as was her brother.	Y	Vi	Dom	Ml	Eastbourne	GBR	103	1/9/2019 07:34:22	0	0	0	0	5	0	0
1142	Shame	I felt ... when I gave away a gift I didn't like and the person found out	M	N	Fm	Fl	Caerphilly	GBR	93	1/7/2019 10:32:50	0	0	0	1	0	0	4
1072	Sadness	I felt ... when I had to have my dog put to sleep.	Y	Vi	Dom	Fl	Balham	GBR	113	1/9/2019 22:36:29	0	0	0	0	0	5	0
1162	Shame	I felt ... when I was fired from a job for not meeting achievement quotas regularly enough. This was something that made me feel ... as it was something that only happened to me at that time and I felt embarrassed in the context of my colleagues at that workplace.	Y	Mi	Dom	Ml	Southampton	GBR	94	1/15/2019 03:45:39	2	0	0	0	0	0	3
780	Disgust	I felt … when I found a child pooping in my garden - which isn’t accessible to the public. His mother didn’t seem to think he’d done anything wrong and even said I shouldn’t have been watching. It wasn’t even cleaned up. I was left with poop in the middle of my yard by a child, which I had to clean up.	M	Vi	Sh	Fl	Crewe	GBR	89	1/7/2019 20:14:25	1	4	0	0	0	0	0
946	Guilt	I felt ... when I watched a documentary that showed footage of farms of pigs and chickens and as a meat eater I felt awful guilt at how they are treated.	D	I	Sh	Fl	Oxford	GBR	92	1/7/2019 16:29:37	0	3	0	2	0	0	0
962	Guilt	I felt ... because I make my parents’ problems worse because my income is minimal and not really enough to support all of us, but neither of them can work. I feel ... because I don’t have enough to get what they need and they get angry about it.	D	Vi	Dom	Fl	Crewe	GBR	89	1/20/2019 17:08:25	0	0	0	3	0	0	2
886	Fear	I felt … when a dog came barking and growling at me when I was out walking.	D	Vi	Fm	Fl	Accrington	GBR	126	1/21/2019 16:36:37	0	0	5	0	0	0	0
1049	Sadness	I felt ... when my dad died as it was sudden and he was on his own at the time and I wish I could have been with him.	Y	Vi	Dom	Fl	Bridgwater	GBR	86	12/31/2018 17:05:02	0	0	0	1	0	4	0
757	Disgust	I felt … because I found quite a lot of hairs on a piece of flat bread I had already bitten into at an Indian meal.	Y	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:30:26	0	5	0	0	0	0	0
736	Disgust	I felt … when found a dead caterpillar in a pre-packed salad.	Y	Mi	Fm	Fl	Ely	GBR	62	1/1/2019 20:06:49	0	5	0	0	0	0	0
1153	Shame	I felt ... because BREXIT has made my country a laughing stock.	Y	I	Dom	Fl	Shepherds Bush	GBR	90	1/9/2019 22:35:16	4	0	0	0	0	0	1
700	Anger	I felt … when I saw someone mistreating an animal.	Y	Mi	Fm	Ml	Bradford	GBR	76	1/8/2019 09:20:55	5	0	0	0	0	0	0
932	Guilt	I felt ... when, as a University student, I went nightclubbing and, having got home, needed cigarettes and decided to drive to the shop at 3am. I shouldn't have done it as I had too much to drink and I felt very guilty about it the next day. Luckily, it hadn't resulted in anything untoward but it was the only time it ever happened.	Y	Mi	H	Ml	Eastbourne	GBR	103	1/11/2019 07:07:31	0	0	0	3	0	0	2
956	Guilt	I felt ... because I was unable to attend my son’t concert, because of work commitments.	M	I	Dom	Fl	Balham	GBR	113	1/9/2019 22:30:07	0	0	0	3	0	2	0
1080	Sadness	I feel ... when I watch my football team lose.	W	N	H	Ml	nan	GBR	88	1/8/2019 08:26:40	0	0	0	0	0	5	0
1010	Joy	I felt ... when the lady who was my first crush gave me a smile last week.	D	Vi	H	Ml	Great Yarmouth	GBR	107	1/8/2019 20:42:40	0	0	0	0	5	0	0
992	Joy	I felt ... when my now husband proposed to me.	Y	Vi	Dom	Ml	Bradford	GBR	76	1/3/2019 13:34:39	0	0	0	0	5	0	0
845	Fear	I felt … when a fight broke out in a bar, I was in and had my girlfriend with me and couldn’t think how to get out.	Y	Vi	Sh	Ml	Prescot	GBR	63	1/8/2019 12:23:12	0	0	4	1	0	0	0
842	Fear	I felt … because a car was driving down the wrong side of the road straight towards my car and I thought we were going to have a serious head on crash.	Y	Vi	Fm	Fl	Accrington	GBR	126	1/7/2019 20:41:41	1	0	4	0	0	0	0
1129	Shame	I felt ... because I hadn't called my friend who lost a close friend because I was so busy with my own life that I neglected to think of her.	M	I	Sh	Fl	Bedford	GBR	97	1/2/2019 15:09:28	0	0	0	5	0	0	0
854	Fear	I felt … during a very heavy thunderstorm.	M	I	Sh	Fl	Liverpool	GBR	110	1/11/2019 19:06:20	0	0	5	0	0	0	0
1059	Sadness	I felt ... when I watched a sad film.	W	N	Fm	Ml	nan	GBR	88	1/2/2019 08:47:06	0	0	0	0	0	5	0
935	Guilt	I felt ... when I spoiled a surprise party that was planned for someone that we knew at the time.  I had done this without thinking and the people planing the party showed their displeasure with me.	Y	Mi	H	Ml	Torquay	GBR	101	1/12/2019 22:56:25	0	0	0	2	0	0	3
763	Disgust	I felt … when my dog licks the ground when something horrible has been there.	D	I	Fm	Fl	Ely	GBR	62	1/9/2019 10:47:47	0	5	0	0	0	0	0
1074	Sadness	I felt ... because one of my friends was mistreated by her husband.	W	I	Dom	Fl	Workington	GBR	58	1/7/2019 10:55:07	5	0	0	0	0	0	0
895	Guilt	I felt … when I did not stay to do New Year with my parents.	D	Mi	Sh	Fl	Shepherds Bush	GBR	90	12/31/2018 18:11:54	0	0	0	5	0	0	0
1026	Joy	I felt ... when I received recognition at work with a job role change and pay rise.	M	Mi	Dom	Fl	Oxford	GBR	92	1/7/2019 16:30:24	0	0	0	0	5	0	0
853	Fear	I felt … when I walked down a dark alley.	W	I	Fm	Ml	nan	IRL	67	1/11/2019 02:08:41	0	0	5	0	0	0	0
900	Guilt	I felt … when me and my partner have caught a cold and our friend was expecting us to go to theirs for New Year's Eve and we bailed to stay at home feeling sorry for ourselves! I felt … to let our friends down.	D	Mi	H	Fl	Oxford	GBR	92	1/1/2019 11:52:36	0	0	0	3	0	2	0
826	Fear	I felt … as a child when I wandered off from my parents in a busy department store.	Y	Mi	Fm	Ml	Bradford	GBR	76	1/3/2019 13:33:56	0	0	5	0	0	0	0
1097	Sadness	I felt ... when my oldest cat had to be put to sleep because an inoperable tumour was found.	M	Vi	Dom	Fl	Bedford	GBR	97	1/7/2019 20:22:39	0	0	0	0	0	5	0
737	Disgust	I felt … when I found the dead mouse behind the outside freezer.	W	Mi	Fm	Fl	Carlisle	GBR	81	1/2/2019 13:52:07	0	5	0	0	0	0	0
926	Guilt	I feel ... when I walk by homeless people on the street.	Y	N	Fm	Ml	Bradford	GBR	76	1/8/2019 09:21:45	0	0	0	2	0	3	0
